c1;c2;u;v;county;age;education;married;children;select ;wagefull;wage;lw;work;lwf
-0.173250429727127;0.446942008951483;-0.0866252148635635;0.195710847474322;6;39;12;1;5;56.9485282897949;19.760498046875;19.760498046875;2.9836847782135;1;2.9836847782135
-0.569218428345065;0.647521626773753;-0.284609214172533;0.0596854397202041;7;55;12;1;0;36.7162246704102;20.5846900939941;20.5846900939941;3.0245475769043;1;3.0245475769043
0.402535221425269;-1.65919996706315;0.201267610712635;-0.895821179827041;8;38;20;1;0;24.4501457214355;31.0152111053467;;;0;0
-0.368273097664771;1.2894468764507;-0.184136548832385;0.657184546113102;9;40;16;1;4;60.8862152099609;22.7903614044189;22.7903614044189;3.12633776664734;1;3.12633776664734
1.48247067485093;-1.1661717841273;0.741235337425467;0.214221528063168;0;24;12;0;0;21.1706581115723;26.69482421875;;;0;0
-0.221722570382666;2.16753227008499;-0.110861285191333;1.38422898825439;1;34;10;0;0;37.7107467651367;16.4696655273438;16.4696655273438;2.80152034759521;1;2.80152034759521
0.0402623267812509;-1.38140691646471;0.0201311633906254;-0.953276629321672;2;38;10;1;0;16.2606811523438;18.84157371521;;;0;0
0.344304600716676;2.15700185501193;0.172152300358338;1.77493180168209;3;40;12;0;1;51.2991828918457;23.0658283233643;23.0658283233643;3.13835215568542;1;3.13835215568542
-1.4099743431021;1.70870183954045;-0.70498717155105;0.222288782611417;4;28;12;1;3;42.8674659729004;10.1401538848877;10.1401538848877;2.31650328636169;1;2.31650328636169
-0.74753258745292;-0.804783032449354;-0.37376629372646;-1.09773262850091;5;48;10;1;1;23.5272083282471;16.1148052215576;;;0;0
-0.0667288061627707;0.00130986398144261;-0.0333644030813854;-0.0460112309028909;6;41;16;1;3;47.8478660583496;24.7996273040771;24.7996273040771;3.21082854270935;1;3.21082854270935
0.201416593506194;0.34377327539154;0.100708296753097;0.385969795360823;7;44;16;1;1;44.2316360473633;27.0084991455078;27.0084991455078;3.29615163803101;1;3.29615163803101
-0.563156381830744;-1.13817321478929;-0.281578190915372;-1.20492912172696;8;44;16;1;2;30.1408500671387;22.4210624694824;22.4210624694824;3.11000084877014;1;3.11000084877014
-1.7127016567504;0.381175390031075;-0.8563508283752;-0.933985829698244;9;43;20;1;1;30.9921703338623;19.3237895965576;19.3237895965576;2.96133685112;1;2.96133685112
-0.85803565840713;-1.42315942360436;-0.429017829203565;-1.61487458979271;0;31;10;0;0;0.521504938602448;12.0517864227295;;;0;0
1.00486118398416;-0.91871437292988;0.502430591992078;0.054073859007167;1;44;10;1;1;35.7488861083984;25.8291664123535;25.8291664123535;3.25150442123413;1;3.25150442123413
1.38146091141165;1.21682073983935;0.690730455705822;1.83647061149735;2;41;16;0;4;70.4376449584961;33.4887657165527;33.4887657165527;3.5112099647522;1;3.5112099647522
0.272931248740749;-0.29894237569708;0.136465624370375;-0.0204223816900778;3;35;12;1;4;47.7549324035645;21.6375865936279;21.6375865936279;3.07443189620972;1;3.07443189620972
-0.256215474133618;1.27372419304413;-0.128107737066809;0.724841969567987;4;31;20;0;2;46.0981025695801;25.6627063751221;25.6627063751221;3.24503874778748;1;3.24503874778748
2.53317946427541;0.717155620737698;1.26658973213771;2.29162286389634;5;31;12;1;0;53.8994750976562;34.3990783691406;34.3990783691406;3.53802967071533;1;3.53802967071533
0.193246934026585;-2.35267285678787;0.0966234670132924;-1.53581806356711;6;34;20;1;2;25.1701831817627;28.9594821929932;;;0;0
-0.744525547758877;0.593398244868412;-0.372262773879438;-0.102097590401209;7;38;16;1;5;55.9748306274414;20.1328468322754;20.1328468322754;3.00235271453857;1;3.00235271453857
-0.396255802359345;-0.356159190303612;-0.198127901179673;-0.531835336999449;8;36;16;1;5;50.0179748535156;21.8224658966064;21.8224658966064;3.08294010162354;1;3.08294010162354
2.0305326994229;0.515560116575577;1.01526634971145;1.79477409416248;9;42;16;1;1;60.337287902832;37.583194732666;37.583194732666;3.62655711174011;1;3.62655711174011
1.45998978715264;-1.99056407181166;0.729994893576319;-0.387389874988171;0;26;10;1;3;33.2513198852539;24.9599380493164;24.9599380493164;3.21727204322815;1;3.21727204322815
1.07195284443395;0.000601527119470744;0.535976422216976;0.754518611319345;1;31;12;0;3;45.4542236328125;25.6317176818848;25.6317176818848;3.24383044242859;1;3.24383044242859
-2.62368459632473;0.672943389574749;-1.31184229816236;-1.36751432409876;2;30;10;0;3;18.0898284912109;1.257892370224;;;0;0
-0.146947336655171;-1.4964923225374;-0.0734736683275856;-1.16675118779272;3;27;16;1;3;28.7989864349365;21.5183162689209;;;0;0
1.13573581298018;-0.143746020936886;0.567867906490091;0.696817802742897;4;30;16;1;4;57.3618125915527;29.8144149780273;29.8144149780273;3.3949921131134;1;3.3949921131134
-0.257667420863664;0.0392665355875869;-0.128833710431832;-0.153360369628565;5;32;10;1;4;43.4596748352051;15.8539953231812;15.8539953231812;2.76342153549194;1;2.76342153549194
-0.733860813147794;-0.329940150821774;-0.366930406573897;-0.750701029271302;6;54;12;1;1;31.5915870666504;19.3968353271484;19.3968353271484;2.96510982513428;1;2.96510982513428
0.711925463576821;-0.523435063718985;0.35596273178841;0.128878709824269;7;35;20;1;0;35.5465431213379;32.2715530395508;32.2715530395508;3.47418618202209;1;3.47418618202209
-1.14293632428559;-0.279600800002658;-0.571468162142794;-1.00270496414341;8;40;12;1;4;37.9675407409668;14.1423816680908;14.1423816680908;2.64917612075806;1;2.64917612075806
-0.0781488643086185;2.67521864983845;-0.0390744321543093;1.8459811792047;9;43;16;1;0;56.3517723083496;25.1311073303223;25.1311073303223;3.2241063117981;1;3.2241063117981
2.13987509827649;0.123788694441769;1.06993754913825;1.59330871131188;0;34;10;0;2;50.2197036743164;30.6392498016357;30.6392498016357;3.42228174209595;1;3.42228174209595
-0.0979391403128771;0.535857184728036;-0.0489695701564386;0.311871743458334;1;23;16;1;0;29.9424610137939;21.0123653411865;21.0123653411865;3.04511117935181;1;3.04511117935181
-1.54163009967147;0.88997363873978;-0.770815049835736;-0.45209953794144;2;29;12;1;3;35.1748046875;9.55021953582764;9.55021953582764;2.25656414031982;1;2.25656414031982
0.592694621221639;0.00378829208678185;0.29634731061082;0.419637263828238;3;26;10;1;1;32.9356460571289;19.7561683654785;19.7561683654785;2.98346567153931;1;2.98346567153931
1.17066697471462;-1.20971015878411;0.58533348735731;-0.0360618315314201;4;34;16;1;0;30.16725730896;30.8240013122559;30.8240013122559;3.42829370498657;1;3.42829370498657
-0.707128909591078;0.464235890848493;-0.353564454795539;-0.167570206540732;5;35;16;0;4;43.9891586303711;19.7572269439697;19.7572269439697;2.9835193157196;1;2.9835193157196
-1.5412564044895;1.61361429171822;-0.770628202244751;0.0623679279688476;6;39;12;1;0;30.3484153747559;11.5524616241455;11.5524616241455;2.44689846038818;1;2.44689846038818
-0.231818088928708;-0.633625023355093;-0.115909044464354;-0.613319320661991;7;43;16;1;1;31.8401679992676;24.2090911865234;24.2090911865234;3.18672823905945;1;3.18672823905945
-1.56331495346491;0.90639018797485;-0.781657476732455;-0.455689001600889;8;36;12;1;1;27.9317321777344;10.8201103210449;;;0;0
1.80506347842882;0.217758794209597;0.902531739214411;1.42455064648007;9;46;12;1;1;54.4946060180664;33.0303802490234;33.0303802490234;3.49742770195007;1;3.49742770195007
0.846192881303751;-1.95011730959055;0.423096440651876;-0.790439506535697;0;35;10;0;2;22.0147266387939;23.0771579742432;;;0;0
-1.96891585400508;0.229658693215487;-0.98445792700254;-1.22189064480833;1;45;10;0;0;10.8373126983643;8.18650531768799;;;0;0
1.64859325864595;0.769853969479453;0.824296629322973;1.70678567661833;2;52;16;0;1;58.2814292907715;37.291561126709;37.291561126709;3.61876702308655;1;3.61876702308655
0.763572635496953;-1.21776312928687;0.381786317748476;-0.328164479208736;3;39;10;1;0;24.1620254516602;23.3814353942871;;;0;0
-0.974219327829046;0.228393630578179;-0.487109663914523;-0.523046222147196;4;42;20;1;0;30.5234451293945;23.5546836853027;23.5546836853027;3.15932464599609;1;3.15932464599609
1.24051485762252;-1.02577660682756;0.620257428811259;0.143773857394816;5;31;10;1;3;41.6252861022949;24.6430892944336;24.6430892944336;3.20449662208557;1;3.20449662208557
0.150299057786994;-0.680919644321927;0.0751495288934968;-0.378116375685921;6;57;16;1;2;45.2626037597656;29.301794052124;29.301794052124;3.37764883041382;1;3.37764883041382
-0.946629685614471;0.558493842633855;-0.473314842807236;-0.269075009117412;7;35;16;1;0;27.7710990905762;18.3202209472656;;;0;0
-0.528235728868201;-0.917219478396689;-0.264117864434101;-1.02335803526862;8;36;16;1;1;24.1197032928467;21.0305862426758;;;0;0
0.359931802348415;-0.911272872167536;0.179965901174207;-0.394329545237015;9;48;16;1;1;36.4680442810059;28.7595901489258;28.7595901489258;3.35897135734558;1;3.35897135734558
-0.225764305956643;-0.482727932084138;-0.112882152978321;-0.501836184157092;0;23;10;0;0;10.6779661178589;14.2454137802124;;;0;0
1.78452185690849;-0.0447282388696304;0.892260928454247;1.22358210748414;1;22;10;1;0;35.9829864501953;26.1071319580078;26.1071319580078;3.26220846176147;1;3.26220846176147
-0.796412540246886;0.698234483395412;-0.398206270123443;-0.0641042161314432;2;25;10;0;4;36.7307510375977;11.2215251922607;11.2215251922607;2.41783380508423;1;2.41783380508423
-0.00943085393341934;0.403858535446092;-0.00471542696670967;0.280339438850383;3;28;12;1;0;28.5640735626221;18.5434150695801;;;0;0
0.225745978468087;0.438977557984368;0.112872989234043;0.470735150063441;4;31;10;0;3;40.5488204956055;18.5544757843018;18.5544757843018;2.92071104049683;1;2.92071104049683
-0.181106516553251;-0.469827596670264;-0.0905532582766254;-0.461253860687048;5;32;10;1;0;19.7649536132813;16.3133602142334;;;0;0
-0.186154977598598;-1.73174895958725;-0.0930774887992989;-1.36150141498886;6;39;12;1;5;38.2619819641113;19.683069229126;19.683069229126;2.97975873947144;1;2.97975873947144
-1.17561767429653;0.824605510394069;-0.587808837148265;-0.241068522072468;7;35;20;1;0;31.107177734375;20.9462947845459;20.9462947845459;3.04196166992187;1;3.04196166992187
-1.8270324823403;1.30263184042597;-0.913516241170147;-0.359646084771423;8;36;16;1;5;52.0842475891113;13.2378053665161;13.2378053665161;2.58307671546936;1;2.58307671546936
1.22413784762245;0.682879093422107;0.612068923811224;1.34638963442267;9;50;12;1;4;70.1566772460938;30.3448276519775;30.3448276519775;3.41262602806091;1;3.41262602806091
-0.165076669830019;-1.41113545009444;-0.0825383349150095;-1.11885181898412;0;21;10;0;0;2.47377824783325;14.2095403671265;;;0;0
0.0484697508587284;0.294075122115536;0.0242348754293642;0.243061122221528;1;49;10;1;4;55.0167350769043;21.0908184051514;21.0908184051514;3.04883790016174;1;3.04883790016174
-0.93067025030723;-0.275599976511615;-0.465335125153615;-0.850538350693271;2;24;12;0;0;8.39353942871094;12.2159786224365;;;0;0
0.220431648169117;1.1993239849555;0.110215824084559;1.00728362593151;3;27;20;0;2;47.8874053955078;27.7225894927979;27.7225894927979;3.32224750518799;1;3.32224750518799
-0.143121394197629;-0.0486362640857399;-0.0715606970988145;-0.135242166344191;4;33;20;0;2;36.5770950317383;26.7412719726562;26.7412719726562;3.286208152771;1;3.286208152771
-0.673471191525571;0.00454779651141649;-0.336735595762785;-0.470538039739048;5;50;12;1;1;33.3535423278809;18.9591732025146;18.9591732025146;2.94228792190552;1;2.94228792190552
0.75583107931923;-0.638818670167527;0.377915539659615;0.0777758940880705;6;40;16;1;0;33.9333114624023;29.5349864959717;29.5349864959717;3.38557553291321;1;3.38557553291321
-0.931008151937714;-1.06594263081284;-0.465504075968857;-1.41237774539735;7;49;16;1;0;19.6514663696289;21.2139511108398;;;0;0
0.895390911641253;-0.448562993976724;0.447695455820627;0.3111445165005;8;49;16;1;3;55.3337326049805;32.1723442077637;32.1723442077637;3.47110724449158;1;3.47110724449158
0.99242166241835;0.682129245790541;0.496210831209175;1.18285044783615;9;38;12;1;1;48.3942070007324;26.5545291900635;26.5545291900635;3.27920031547546;1;3.27920031547546
0.72381518192342;-0.379546809162242;0.36190759096171;0.239486937095775;0;34;10;0;0;23.9738426208496;22.1428909301758;;;0;0
0.932168222570286;-0.290748029221778;0.466084111285143;0.449156565095321;1;22;10;0;3;36.6898803710937;20.9930095672607;20.9930095672607;3.044189453125;1;3.044189453125
1.94080200297507;-0.70467498396025;0.970401001487537;0.864576196041978;2;47;10;0;2;46.6749153137207;32.0448112487793;32.0448112487793;3.46713519096375;1;3.46713519096375
0.442775735222945;-0.528051400561553;0.221387867611473;-0.0637414588139767;3;30;12;0;1;25.2351016998291;21.6566543579102;;;0;0
-1.60594446078386;-0.475549650534096;-0.802972230391931;-1.46765658201033;4;52;10;0;3;25.6881217956543;11.7643327713013;;;0;0
1.16748049128278;-0.305766226586518;0.583740245641392;0.604021046139807;5;30;16;1;0;36.2482528686523;30.0048828125;30.0048828125;3.40136003494263;1;3.40136003494263
1.18236982081552;-0.533180969536936;0.591184910407762;0.45289893557264;6;36;12;1;4;53.8347854614258;27.2942180633545;27.2942180633545;3.30667495727539;1;3.30667495727539
0.21400444341705;0.724816867422861;0.107002221708525;0.665586981783287;7;46;20;1;0;46.3870429992676;31.4840259552002;31.4840259552002;3.44948029518127;1;3.44948029518127
0.632373020803319;0.787728741302752;0.316186510401659;1.00460240522727;8;38;16;1;1;49.2552299499512;28.3942375183105;28.3942375183105;3.34618616104126;1;3.34618616104126
0.117187775632546;-1.34846758845382;0.0585938878162731;-0.87575553215978;9;47;12;1;0;22.2909336090088;23.1031265258789;;;0;0
-0.417629311902939;0.403435814516192;-0.20881465595147;-0.00711802508877024;0;25;10;0;1;22.4145832061768;13.4942245483398;;;0;0
-0.124519219041942;1.84536072103082;-0.062259609520971;1.22368037693994;1;22;10;0;3;45.9841651916504;14.6528844833374;14.6528844833374;2.68463730812073;1;2.68463730812073
-0.845115673909513;-1.23577593119445;-0.422557836954757;-1.47263475039466;2;25;10;0;1;4.82838296890259;10.9293060302734;;;0;0
-1.29999082714508;-0.0327132245267436;-0.649995413572539;-0.937755380785279;3;27;12;1;4;33.5469360351563;10.6000547409058;10.6000547409058;2.36085915565491;1;2.36085915565491
-2.17898524365031;0.750903706682702;-1.08949262182516;-0.999282756455328;4;29;12;1;1;18.608606338501;5.72608852386475;;;0;0
0.732366070129046;-1.58423120386183;0.366183035064523;-0.610522380429125;5;33;10;1;0;18.3737316131592;21.9941959381104;;;0;0
1.46265779379805;0.150139283385391;0.731328896899025;1.13562800615157;6;33;16;1;1;48.8275375366211;32.3759460449219;32.3759460449219;3.4774158000946;1;3.4774158000946
1.27771367123083;-0.485141503731429;0.638856835615413;0.554106759221082;7;35;16;1;4;57.6492805480957;31.6662826538086;31.6662826538086;3.45525240898132;1;3.45525240898132
-1.94106622135322;-1.2563669708369;-0.970533110676609;-2.25823927479953;8;36;12;1;3;16.3011283874512;8.55360221862793;;;0;0
-0.698084735881365;-1.04233785790978;-0.349042367940682;-1.23174905006083;9;39;20;1;0;20.8190116882324;24.6114921569824;;;0;0
-1.22207497312127;-1.64189323381283;-0.611037486560637;-2.02639473097527;0;21;10;1;0;-3.41673684120178;7.86755037307739;;;0;0
-1.21139384421579;0.416837383509384;-0.605696922107896;-0.555988013736124;1;28;10;1;0;17.0281429290771;9.33163738250732;;;0;0
-0.871072787492276;1.5725775271525;-0.435536393746138;0.504664912608346;2;28;12;1;0;31.2559795379639;13.3735628128052;13.3735628128052;2.59327983856201;1;2.59327983856201
-2.22824687537916;-1.31297082072626;-1.11412343768958;-2.50048502203022;3;30;12;0;1;-4.00582027435303;5.63051891326904;;;0;0
-0.498725054599036;1.26123181036955;-0.249362527299518;0.545365897154273;4;45;12;1;1;43.5443916320801;19.0076503753662;19.0076503753662;2.94484162330627;1;2.94484162330627
0.897727739826419;-0.37487486246929;0.44886386991321;0.36514972793375;5;36;10;1;2;41.281795501709;23.5863666534424;23.5863666534424;3.16066884994507;1;3.16066884994507
0.554878226239327;-0.0654883819835752;0.277439113119664;0.343807785705713;6;32;12;1;4;50.9256935119629;22.72926902771;22.72926902771;3.12365341186523;1;3.12365341186523
1.20098151805548;-0.672475375369255;0.600490759027742;0.367011964534948;7;34;10;1;0;30.5041427612305;25.0058898925781;25.0058898925781;3.21911144256592;1;3.21911144256592
-0.367557166302088;0.153180449225666;-0.183778583151044;-0.149720021595094;8;46;16;1;3;48.6033592224121;23.9946575164795;23.9946575164795;3.17783117294312;1;3.17783117294312
-0.667963106105286;-2.67017453884174;-0.333981553052643;-2.36726746218453;9;48;12;1;1;9.79279041290283;18.5922222137451;;;0;0
-0.153738723962678;-1.03555396164275;-0.0768693619813388;-0.843995169424003;0;20;16;1;1;19.8720588684082;20.0775680541992;;;0;0
-2.34972012427351;-0.934632916940981;-1.17486006213676;-2.3170989688792;1;37;10;0;1;-0.505187630653381;4.3016791343689;;;0;0
0.15507317009631;-0.492246946269402;0.0775365850481552;-0.240690863517562;2;31;12;1;3;38.5117111206055;20.1304397583008;20.1304397583008;3.00223302841187;1;3.00223302841187
1.61231421821644;-0.104847159923762;0.806157109108218;1.05971917185209;3;41;10;0;2;46.6166305541992;28.8738861083984;28.8738861083984;3.36293768882751;1;3.36293768882751
-0.673244155752243;0.265901800645763;-0.336622077876121;-0.284665395577597;4;28;12;1;4;41.7840156555176;14.5605354309082;14.5605354309082;2.67831492424011;1;2.67831492424011
0.255690250167831;-0.88573167020561;0.127845125083916;-0.449511721095768;5;31;16;1;3;39.005859375;24.7341423034668;24.7341423034668;3.20818448066711;1;3.20818448066711
-0.137280462151085;0.674859395651502;-0.0686402310755425;0.382968330390463;6;41;10;1;0;33.4956207275391;18.3763179779053;18.3763179779053;2.91106271743774;1;2.91106271743774
0.522769008385501;-0.0559213357733714;0.26138450419275;0.328017930881472;7;35;16;1;0;34.9362144470215;27.1366138458252;27.1366138458252;3.30088376998901;1;3.30088376998901
0.298553878300838;-0.97435107016891;0.149276939150419;-0.482329438181558;8;36;12;1;5;47.6120452880859;21.9913234710693;21.9913234710693;3.09064793586731;1;3.09064793586731
-1.00632737293012;0.151671308293479;-0.503163686465062;-0.600150752126217;9;39;12;1;1;27.3981914520264;14.762035369873;;;0;0
-0.137533948094797;0.52353991612668;-0.0687669740473987;0.275265412594515;0;23;10;1;0;25.0031852722168;14.7747964859009;;;0;0
0.0478246907663038;-0.472884470361509;0.0239123453831519;-0.302378814280005;1;26;10;1;1;24.2714538574219;16.4869480133057;;;0;0
-1.38441172712546;1.98253125358839;-0.692205863562731;0.434849130865082;2;41;12;0;4;50.6181907653809;12.8935298919678;12.8935298919678;2.55672574043274;1;2.55672574043274
0.532576226185739;-1.22712138891373;0.266288113092869;-0.497314287483669;3;31;10;1;0;18.9322280883789;20.3954582214355;;;0;0
-1.49440391646719;0.0199400873583289;-0.747201958233596;-1.03710558402599;4;51;10;1;0;20.4547328948975;12.2335767745972;;;0;0
-0.501099027385459;-1.1051264132195;-0.25054951369273;-1.13779097693838;5;31;12;1;2;22.7465076446533;16.1934051513672;;;0;0
-2.02171782978871;-0.221480725406052;-1.01085891489436;-1.57960612459643;6;33;12;1;0;8.24472618103027;7.46969318389893;;;0;0
